Remove logo,Remove logo
Email Recheck,Email Recheck
Allow customer to provide coupon code more than one time.,Allow customer to provide coupon code more than one time.
Enable Wheel Sound,Enable Wheel Sound
Allow sound on rotating the wheel.,Allow sound on rotating the wheel.
Show Fireworks,Show Fireworks
Show fireworks after a customer wins.,Show fireworks after a customer wins.
Show Customer Name,Show Customer Name
Show First Name,Show First Name
Show Last Name,Show Last Name
Show Both,Show Both
Show None,Show None
Show customer name on the front end,Show customer name on the front end
Require Customer Name,Require Customer Name
Require First Name,Require First Name
Require Last Name,Require Last Name
Require Both,Require Both
Require None,Require None
Require customer name on the front end,Require customer name on the front end
Wheel Display Interval,Wheel Display Interval
Days,Days
Enter the display interval (in days) after which pop will show again (if not used).,Enter the display interval (in days) after which pop will show again (if not used).
Show Progress Meter,Show Progress Meter
Progress Percentage,Progress Percentage
Enter the percentage of the progress meter.,Enter the percentage of the progress meter.
Progress Text,Progress Text
Enter the Text for the progress meter.,Enter the Text for the progress meter.
Custom CSS,Custom CSS
Add custom CSS code that you want to be executed on the front end,Add custom CSS code that you want to be executed on the front end
Custom JS,Custom JS
Add custom JS code that you want to be executed on the front end,Add custom JS code that you want to be executed on the front end
Enable Mailchimp,Enable Mailchimp
Mailchimp Api Key,Mailchimp Api Key
Mailchimp List,Mailchimp List
Select List,Select List
Enable Klaviyo,Enable Klaviyo
Klaviyo Api Key,Klaviyo Api Key
Klaviyo List,Klaviyo List
Enable Constant Contact,Enable Constant Contact
Constant Contact Api Key,Constant Contact Api Key
Constant Contact Api Token,Constant Contact Api Token
Constant Contact List,Constant Contact List
Please select atleast one page,Please select atleast one page
Please select atleast one country,Please select atleast one country
Field cannot be empty,Field cannot be empty
Total Coupons Generated,Total Coupons Generated
Total Coupons Unused,Total Coupons Unused
Total Coupons Used,Total Coupons Used
`Active Date` cannot be greater than `Inactive Date`,`Active Date` cannot be greater than `Inactive Date`
`From` Date cannot be greater than `To` Date,`From` Date cannot be greater than `To` Date
Date & Time should be greater than current date time.,Date & Time should be greater than current date time.
Total Generated,Total Generated
Till,Till
Total Used,Total Used
Total Unused,Total Unused
Coupon Statistics (Graphical),Coupon Statistics (Graphical)
Select date,Select date
Generate,Generate
Other Statistics,Other Statistics
Country Statistics,Country Statistics
Device Statistics,Device Statistics
Coupons List,Coupons List
Minimum Screen Size,Minimum Screen Size
Smartphone (320x480),Smartphone (320x480)
Tablet Portrait(768x1024),Tablet Portrait(768x1024)
Tablet Landscape (1024x768),Tablet Landscape (1024x768)
Laptop (1366x768),Laptop (1366x768)
Desktop(1600x1080),Desktop(1600x1080)
Smartphones only,Smartphones only
Maximum Display Frequency,Maximum Display Frequency
Every Visit,Every Visit
One Visit per hour,One Visit per hour
One visit per day,One visit per day
One visit per week,One visit per week
One visit per month,One visit per month
Show Spin Wheel on the front end after the specified time,Show Spin Wheel on the front end after the specified time
Hide Spin Wheel After,Hide Spin Wheel After
Always Display,Always Display
10 Seconds,10 Seconds
20 Seconds,20 Seconds
30 Seconds,30 Seconds
40 Seconds,40 Seconds
Choose the time interval after which the Spin Wheel on the front end will hide automatically,Choose the time interval after which the Spin Wheel on the front end will hide automatically
Set Fix Time,Set Fix Time
Active Date/Time,Active Date/Time
Expire Date/Time,Expire Date/Time
Whom to show,Whom to show
All Visitors,All Visitors
New Visitors,New Visitors
Returning Visitors,Returning Visitors
Select whom to show the popup.,Select whom to show the popup.
When to Show,When to Show
Immediately,Immediately
After Time(seconds),After Time(seconds)
When scroll down(%),When scroll down(%)
When Exit,When Exit
Select when to display the popup.,Select when to display the popup.
Enter time (In Seconds),Enter time (In Seconds)
Enter time in seconds after which you want to display spin wheel pop up.,Enter time in seconds after which you want to display spin wheel pop up.
Enter Scroll Percentage,Enter Scroll Percentage
Enter scroll percentage after which you want to display spin wheel pop up. Do no enter % sign.,Enter scroll percentage after which you want to display spin wheel pop up. Do no enter % sign.
Geo Location,Geo Location
World Wide,World Wide
Display selected areas only,Display selected areas only
Do not display selected areas,Do not display selected areas
Select Geo Location where you want to show the popup.,Select Geo Location where you want to show the popup.
Select countries.,Select countries.
Title Text,Title Text
Subtitle Text,Subtitle Text
Rules Text,Rules Text
One rule should be entered in one line in order to show it on pop up point wise.,One rule should be entered in one line in order to show it on pop up point wise.
Are your sure?,Are your sure?
Please enter a valid color code,Please enter a valid color code
`Active Date` cannot be greater than `Expire Date`,`Active Date` cannot be greater than `Expire Date`
The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is: ,The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is: 
No list exists for this API key.,No list exists for this API key.
No. of times,No. of times
Date,Date
Please upload an image file.,Please upload an image file.
Note: select time in GMT only.,Note: select time in GMT only.
This slot is already available.,This slot is already available.
