50% OFF,50% REBAJADO
Try Next Time,Probar la próxima vez
12% OFF,12% OFF
Come Again,Llegar de nuevo
5% OFF,5% OFF
Try Again,Inténtalo de nuevo
First Name,Primer nombre
Last Name,Apellido
Email,Correo electrónico
Created Date,Fecha de creación
CSV,CSV
Edit,Editar
Delete,Eliminar
Save Schedule,Guardar planificación
Back,atrás
Save Settings,Guardar ajustes
Email cannot be left blank,El correo electrónico no puede dejarse en blanco
Not a valid email,No es un correo electrónico válida
a discount,un descuento
Code copied.,Código copiado.
First name cannot be left blank,El nombre no puede dejarse en blanco
Last name cannot be left blank,Apellido no puede dejarse en blanco
Hurrah! You've got,¡Hurra! Tienes
 discount. Lucky day!,descuento. ¡Día de suerte!
The coupon code has been sent to you through the email.,El código de descuento ha sido enviada a través del correo electrónico.
Better luck next time!,¡Mejor suerte la próxima vez!
Don't forget to use the discount code at checkout!,No se olvide de utilizar el código de descuento al momento de pagar!
Enter you email,Introduzca su correo electrónico
Try your luck,Prueba tu suerte
Next Time,La próxima vez
"No, I do not feel lucky","No, no me siento afortunado"
Continue,Seguir
Enable Theme Scheduling,Habilitar la programación temático
Add New Schedule,Añadir nueva programación
Select number of slices,Seleccione el número de cortes
12 Slices,12 Rebanadas
8 Slices,8 rebanadas
6 Slices,6 rebanadas
Select the number of slices to show.,Seleccione el número de cortes para mostrar.
Slice Label,rebanada de etiquetas
Coupon Type,Tipo de cupón
Coupon Value,Valor de cupón
Gravity (%),Gravedad (%)
Fixed,Fijo
Percentage,Porcentaje
Free Shipping,Envío gratis
Theme,Tema
Theme Peview,Peview tema
Wheel Design,Diseño rueda
Wheel Peview,rueda Peview
Wheel Color,rueda de color
Change color of the wheel.,Cambiar el color de la rueda.
Wheel Text Color,Rueda de color de texto
Change text color of the wheel.,Cambiar el color del texto de la rueda.
Wheel Background Color,Rueda de color de fondo
Change background color of wheel.,Cambiar el color de fondo de la rueda.
Font Color,Color de fuente
Change font color of text on wheel.,Cambiar la fuente del color del texto en la rueda.
Button Background Color,Botón color de fondo
Change background color of spin button.,Cambiar el color de fondo del botón de giro.
`Try your luck` Button Text Color,`Trate su botón luck` Color del texto
Change font color of the front `Try your luck` button.,Cambiar color de fuente del frente `Pruebe su botón luck`.
"No, I do not feel lucky text color","No, no me siento afortunado color del texto"
"Change font color of No, I do not feel lucky text.","Cambiar el color de la fuente No, no me siento afortunado de texto."
Schedule Status,Estado horario
Select Date,Seleccione fecha
Field cannot be empty.,El campo no puede estar vacío.
You can enter only numbers.,Sólo puede introducir números.
Number should be greater than 0.,El número debe ser mayor que 0.
Field cannot be greater than {#} characters.,El campo no puede ser mayor que {#} caracteres.
Field cannot be less than {#} character(s).,El campo no puede ser inferior a {#} personaje (s).
Please enter Email.,"Por favor, introduzca correo electrónico."
Please enter a valid Email.,Por favor introduzca una dirección de correo electrónico válida.
Invalid date format.,formato de fecha no válida.
Number is not in the valid range. It should be between {1} and {100},El número no está en el rango válido. Debe estar entre {1} y {100}
Field should be numeric.,El campo debe ser numérico.
Field can have only upto two decimal values.,El campo sólo puede tener hasta dos valores decimales.
Email cannot be greater than {#} characters.,El correo electrónico no puede ser mayor que {#} caracteres.
Zip should not have special characters.,Zip no debe tener caracteres especiales.
Percentage should be in number.,Porcentaje debe ser en número.
Percentage should be between 0 and 100.,Porcentaje debe estar entre 0 y 100.
Size cannot be greater than {#} characters.,El tamaño no puede ser mayor que {#} caracteres.
Color could not be greater than {#} characters.,El color no podía ser mayor que {#} caracteres.
Color is not valid.,El color no es válida.
Special characters are not allowed.,Caracteres especiales no están permitidos.
Script tags are not allowed.,etiquetas de script no están permitidos.
Style tags are not allowed.,etiquetas de estilo no están permitidos.
Iframe tags are not allowed.,etiquetas iframe no están permitidos.
Uploaded file is not an image.,El archivo subido no es una imagen.
Uploaded file size must be less than #d.,tamaño de archivo de subida debe ser inferior a # d.
Field should not contain HTML tags.,El campo no debe contener etiquetas HTML.
You can enter only positive numbers.,Puede introducir sólo números positivos.
`From Date` should be smaller than `To Date`,`De date` debe ser menor que` Para date`
`From Date` already present in a slot.,`From date` ya presente en una ranura.
`To Date` already present in a slot.,`Para date` ya presente en una ranura.
Coupon Display Options,Opciones de visualización cupón
Email Subject,Asunto del email
Email Template,Plantilla de correo electrónico
Email Content,contenido de correo electrónico
Test Email,Email de prueba
Send Email,Enviar correo electrónico
Enable the Extension,Habilitar la Extensión
Show pull-out tab,Mostrar pestaña extraíble
Allow customer to hide/show popup,Permitir al cliente para ocultar / mostrar emergente
Upload pull-out tab image,imagen pestaña de extracción de subida
Only .png or .jpg file format accepted. File size should not be more than 2 MB.,Sólo .png o formato de archivo .jpg aceptada. tamaño del archivo no debe ser más de 2 MB.
Display Logo,visualización del logo
Upload Logo,Subir logo
Remove logo,Quitar logo
Email Recheck,Volver a revisar correo electrónico
Allow customer to provide coupon code more than one time.,Permitir al cliente para proporcionar el código de cupón más de una vez.
Enable Wheel Sound,Activar el sonido de ruedas
Allow sound on rotating the wheel.,Permitir sonido en la rotación de la rueda.
Show Fireworks,espectáculo de fuegos artificiales
Show fireworks after a customer wins.,Espectáculo de fuegos artificiales después de un cliente gana.
Show Customer Name,Mostrar Nombre del cliente
Show First Name,Mostrar Nombre
Show Last Name,Mostrar Apellido
Show Both,Tanto mostrar
Show None,Mostrar Ninguno
Show customer name on the front end,Mostrar el nombre del cliente en el extremo delantero
Require Customer Name,Requerir Nombre del cliente
Require First Name,Requerir Nombre
Require Last Name,Requerir Apellido
Require Both,Tanto requerir
Require None,Ninguno requerir
Require customer name on the front end,Requerirá el nombre del cliente en el extremo delantero
Wheel Display Interval,Visualización de la rueda de intervalo
Days,Dias
Enter the display interval (in days) after which pop will show again (if not used).,Introduzca el intervalo de visualización (en días) después de lo cual emergente mostrará de nuevo (si no se utiliza).
Show Progress Meter,Mostrar Contador de avance
Progress Percentage,Porcentaje progreso
Enter the percentage of the progress meter.,Introduzca el porcentaje de la barra de progreso.
Progress Text,Texto progreso
Enter the Text for the progress meter.,Introduzca el texto para la barra de progreso.
Custom CSS,CSS personalizado
Add custom CSS code that you want to be executed on the front end,Añadir un código CSS personalizado que desea ser ejecutado en el extremo delantero
Custom JS,JS personalizada
Add custom JS code that you want to be executed on the front end,Añadir encargo código JS que desea ser ejecutado en el extremo delantero
Enable Mailchimp,Habilitar MailChimp
Mailchimp Api Key,MailChimp clave de API
Mailchimp List,Lista MailChimp
Select List,Seleccione Lista
Enable Klaviyo,Habilitar Klaviyo
Klaviyo Api Key,Klaviyo clave de API
Klaviyo List,Lista Klaviyo
Enable Constant Contact,Habilitar el contacto constante
Constant Contact Api Key,Constant Contact clave de API
Constant Contact Api Token,Constant Contact Api de emergencia
Constant Contact List,Constante lista de contactos
Please select atleast one page,"Por favor, seleccione al menos una página"
Please select atleast one country,"Por favor, seleccione al menos un país"
Field cannot be empty,El campo no puede estar vacío
Total Coupons Generated,Cupones total generada
Total Coupons Unused,Los cupones no utilizados totales
Total Coupons Used,Cupones total utilizada
`Active Date` cannot be greater than `Inactive Date`,`Activa date` no puede ser mayor que` Inactivo date`
`From` Date cannot be greater than `To` Date,`From` La fecha no puede ser mayor que` To` Fecha
Date & Time should be greater than current date time.,Fecha y hora debe ser mayor que la fecha y hora actual.
Total Generated,total generado
Till,Hasta
Total Used,total utilizado
Total Unused,total no utilizada
Coupon Statistics (Graphical),Estadísticas de cupones (gráfica)
Select date,Seleccione fecha
Generate,Generar
Other Statistics,otras Estadísticas
Country Statistics,Estadísticas país
Device Statistics,Estadísticas dispositivo
Coupons List,Lista de cupones
Minimum Screen Size,Tamaño mínimo de pantalla
Smartphone (320x480),Smartphone (320x480)
Tablet Portrait(768x1024),Retrato de la tableta (768x1024)
Tablet Landscape (1024x768),Tablet paisaje (1024x768)
Laptop (1366x768),Laptop (1366x768)
Desktop(1600x1080),Escritorio (1600x1080)
Smartphones only,Sólo los teléfonos inteligentes
Maximum Display Frequency,Máximo de visualización Frecuencia
Every Visit,cada visita
One Visit per hour,Una visita por hora
One visit per day,Una visita por día
One visit per week,Una visita por semana
One visit per month,Una visita al mes
Show Spin Wheel on the front end after the specified time,Mostrar patinaje de las ruedas en la parte delantera después del tiempo especificado
Hide Spin Wheel After,Ocultar Después de patinaje de las ruedas
Always Display,siempre Display
10 Seconds,10 segundos
20 Seconds,20 segundos
30 Seconds,30 segundos
40 Seconds,40 segundos
Choose the time interval after which the Spin Wheel on the front end will hide automatically,"Elegir el intervalo de tiempo después del cual el patinaje de las ruedas en la parte delantera, se oculta automáticamente"
Set Fix Time,Establecer hora Fix
Active Date/Time,Activa Fecha / Hora
Expire Date/Time,Expirará Fecha / Hora
Whom to show,Quien para mostrar
All Visitors,todos los visitantes
New Visitors,nuevos visitantes
Returning Visitors,volviendo Visitantes
Select whom to show the popup.,Seleccionar los cuales para mostrar la ventana emergente.
When to Show,Cuando a Show
Immediately,Inmediatamente
After Time(seconds),Después de un tiempo (segundos)
When scroll down(%),Cuando desplazarse hacia abajo (%)
When Exit,cuando la salida
Select when to display the popup.,Seleccionar cuándo mostrar la ventana emergente.
Enter time (In Seconds),Introduzca el tiempo (en segundos)
Enter time in seconds after which you want to display spin wheel pop up.,Introduzca el tiempo en segundos tras los cuales desea mostrar giro de la rueda pop-up.
Enter Scroll Percentage,Introduzca desplazamiento Porcentaje
Enter scroll percentage after which you want to display spin wheel pop up. Do no enter % sign.,Introduzca desplazamiento porcentaje después de lo cual desea mostrar giro de la rueda pop-up. No hay señal de introducir%.
Geo Location,Geo Localización
World Wide,En todo el mundo
Display selected areas only,Presentación seleccionadas sólo las áreas
Do not display selected areas,No mostrar áreas seleccionadas
Select Geo Location where you want to show the popup.,Seleccione Ubicación geográfica en la que desea mostrar la ventana emergente.
Select countries.,Algunos países.
Title Text,Texto del título
Subtitle Text,El texto de los subtítulos
Rules Text,reglas de Juego
One rule should be entered in one line in order to show it on pop up point wise.,Una regla debe introducirse en una línea con el fin de mostrar que el pop-up punto de sabia.
Are your sure?,¿Estás seguro?
Please enter a valid color code,"Por favor, introduzca un código de color válido"
`Active Date` cannot be greater than `Expire Date`,`Activa date` no puede ser mayor que` caducar date`
The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is: ,La suma de gravedad no está en el rango válido. Debería ser Transcurrirá 1 y 100. El total es:
No list exists for this API key.,No existe una lista para esta clave de API.
No. of times,No. de veces
Date,Fecha
Please upload an image file.,"Por favor, sube un archivo de imagen."
Note: select time in GMT only.,Nota: seleccione el tiempo en un solo GMT.
This slot is already available.,Esta ranura es ya disponible.
