Happy New Year Theme6,Feliz Ano Novo Theme6
Happy New Year Theme7,Feliz Ano Novo Theme7
Wheel Design 1,Roda Projeto 1
Wheel Design 2,Roda projeta 2
Look and Feel,Olhar e sentir
General Settings,Configurações Gerais
Display Settings,Configurações do visor
Theme Scheduling,Agendamento tema
Text Settings,Configurações de texto
Special bonus unlocked,bônus especial desbloqueado
You have a chance to win a nice big fat discount. Are you ready?,Você tem uma chance de ganhar um bom desconto grande de gordura. Você está pronto?
"You can spin the wheel only once. If you win, you can claim your coupon for 1 day only!","Você pode girar a roda apenas uma vez. Se você ganhar, você pode reclamar o seu cupom para apenas 1 dia!"
Email Settings,Configurações de e-mail
Only on wheel,Só na roda
Email Only,enviar e-mail Apenas
Email & Wheel,Email & Wheel
Fire,Fogo
Aqua,água
Wind,Vento
Void,Vazio
Earth,Terra
Return Statuses,retorno status
Coupon Code,Código do cupom
Customer Email,Email do cliente
Country,País
Device,Dispositivo
Coupon Used,Cupom Usado
No,Não
Yes,sim
Coupon Generated On,Cupom Gerado em
Statistics,Estatisticas
Email Marketing,Marketing de email
User List,Lista de usuários
Status,estado
Enabled,ativado
Disabled,Desativado
From Date,Da data
To Date,Até a presente data
Action,Açao
Slice Settings,Configurações fatia
10% OFF,10% DE DESCONTO
Not Lucky Today,Não sorte hoje
35% OFF,35% OFF
Opps! Sorry,Opps! Desculpa
15% OFF,15% OFF
Better Luck Next Time,Mais sorte da próxima vez
50% OFF,50% DE DESCONTO
Try Next Time,Tente Next Time
12% OFF,12% OFF
Come Again,Volte novamente
5% OFF,5% OFF
Try Again,Tente novamente
First Name,Primeiro nome
Last Name,Último nome
Email,O email
Created Date,Data de criação
CSV,CSV
Edit,Editar
Delete,Excluir
Save Schedule,Salvar Horário
Back,De volta
Save Settings,Salvar configurações
Email cannot be left blank,Email não pode ser deixado em branco
Not a valid email,Não é um email válido
a discount,um desconto
Code copied.,Código copiado.
First name cannot be left blank,Nome não pode ser deixado em branco
Last name cannot be left blank,Último nome não pode ser deixado em branco
Hurrah! You've got,Hurrah! Você tem
 discount. Lucky day!,desconto. Dia de sorte!
The coupon code has been sent to you through the email.,O código de cupom foi enviado a você através do e-mail.
Better luck next time!,Mais sorte da próxima vez!
Don't forget to use the discount code at checkout!,Não se esqueça de usar o código de desconto no check-out!
Enter you email,Digite você e-mail
Try your luck,Tenta a tua sorte
Next Time,Próxima vez
"No, I do not feel lucky","Não, eu não me sinto com sorte"
Continue,Continuar
Enable Theme Scheduling,Ativar agendamento Tema
Add New Schedule,Adicionar Nova Agenda
Select number of slices,Selecione o número de fatias
12 Slices,12 Slices
8 Slices,8 fatias
6 Slices,6 Slices
Select the number of slices to show.,Selecione o número de fatias para mostrar.
Slice Label,fatia de etiqueta
Coupon Type,Tipo de Cupom
Coupon Value,Valor Cupom
Gravity (%),Gravidade (%)
Fixed,Fixo
Percentage,Percentagem
Free Shipping,Envio Grátis
Theme,Tema
Theme Peview,Peview tema
Wheel Design,design roda
Wheel Peview,roda Peview
Wheel Color,Color wheel
Change color of the wheel.,Mudança de cor da roda.
Wheel Text Color,Texto Color Wheel
Change text color of the wheel.,Alterar a cor do texto da roda.
Wheel Background Color,Background Color Wheel
Change background color of wheel.,Alterar a cor de fundo de roda.
Font Color,Cor da fonte
Change font color of text on wheel.,Alterar cor da fonte do texto na roda.
Button Background Color,Botão Cor de Fundo
Change background color of spin button.,Alterar cor de fundo do botão de rotação.
`Try your luck` Button Text Color,`Tente seu botão luck` Cor do Texto
Change font color of the front `Try your luck` button.,Mudança font color da frente `Tente o botão luck`.
"No, I do not feel lucky text color","Não, eu não sinto a cor do texto sorte"
"Change font color of No, I do not feel lucky text.","Alterar cor da fonte Não, eu não sinto texto sorte."
Schedule Status,Estado cronograma
Select Date,Selecione a data
Field cannot be empty.,O campo não pode estar vazio.
You can enter only numbers.,Você pode digitar apenas números.
Number should be greater than 0.,Número deve ser maior que 0.
Field cannot be greater than {#} characters.,O campo não pode ser maior que {#} caracteres.
Field cannot be less than {#} character(s).,O campo não pode ser inferior a personagem {#} (s).
Please enter Email.,"Por favor, indique-mail."
Please enter a valid Email.,Por favor digite um email válido.
Invalid date format.,Formato de data inválido.
Number is not in the valid range. It should be between {1} and {100},O número não está no intervalo válido. Ele deve estar entre {1} e {100}
Field should be numeric.,O campo deve ser numérico.
Field can have only upto two decimal values.,O campo só pode ter até dois valores decimais.
Email cannot be greater than {#} characters.,Email não pode ser maior que {#} caracteres.
Zip should not have special characters.,Zip não deve ter caracteres especiais.
Percentage should be in number.,Percentagem devem ser em número.
Percentage should be between 0 and 100.,Percentagem deve situar-se entre 0 e 100.
Size cannot be greater than {#} characters.,Tamanho não pode ser maior que {#} caracteres.
Color could not be greater than {#} characters.,A cor não poderia ser maior do que {#} caracteres.
Color is not valid.,A cor não é válido.
Special characters are not allowed.,Caracteres especiais não são permitidos.
Script tags are not allowed.,tags de script não são permitidos.
Style tags are not allowed.,marcas de estilo não são permitidos.
Iframe tags are not allowed.,tags Iframe não são permitidos.
Uploaded file is not an image.,O arquivo enviado não é uma imagem.
Uploaded file size must be less than #d.,tamanho de arquivo deve ser inferior a # d.
Field should not contain HTML tags.,O campo não deve conter tags HTML.
You can enter only positive numbers.,Você pode digitar apenas números positivos.
`From Date` should be smaller than `To Date`,`De date` deve ser menor que` Para date`
`From Date` already present in a slot.,`De date` já presente em um slot.
`To Date` already present in a slot.,`Para date` já apresentar numa ranhura.
Coupon Display Options,Opções de Cupom de Exibição
Email Subject,Assunto do email
Email Template,Modelo de email
Email Content,email Content
Test Email,teste de E-mail
Send Email,Enviar email
Enable the Extension,Ative a Extension
Show pull-out tab,Mostrar guia pull-out
Allow customer to hide/show popup,Permitir ao cliente para ocultar / mostrar pop-up
Upload pull-out tab image,imagem guia pull-out Carregar
Only .png or .jpg file format accepted. File size should not be more than 2 MB.,Apenas .png ou formato de arquivo .jpg aceito. tamanho do arquivo não deve ser superior a 2 MB.
Display Logo,Logo exibição
Upload Logo,Carregar Logo
Remove logo,Remove logotipo
Email Recheck,enviar e-mail Verifique novamente
Allow customer to provide coupon code more than one time.,Permitir cliente para fornecer o código de cupão mais de uma vez.
Enable Wheel Sound,Ativar Roda de Som
Allow sound on rotating the wheel.,Permitir que o som em rotação da roda.
Show Fireworks,Mostrar Fogos de artifício
Show fireworks after a customer wins.,Mostrar fogos de artifício depois que um cliente vitórias.
Show Customer Name,Mostrar nome do cliente
Show First Name,Mostrar Nome
Show Last Name,Mostrar Sobrenome
Show Both,Mostrar Ambos
Show None,Mostrar None
Show customer name on the front end,Mostrar nome do cliente no front-end
Require Customer Name,Exigir Nome do cliente
Require First Name,Exigir Nome
Require Last Name,Exigir Sobrenome
Require Both,requerem
Require None,Exigir Nenhum
Require customer name on the front end,Exigir nome do cliente no front-end
Wheel Display Interval,Roda intervalo de exibição
Days,Dias
Enter the display interval (in days) after which pop will show again (if not used).,Digite o intervalo de exibição (em dias) após o qual pop irá mostrar novamente (se não for usado).
Show Progress Meter,Mostrar medidor da evolução
Progress Percentage,Percentagem Progress
Enter the percentage of the progress meter.,Insira a porcentagem do medidor de progresso.
Progress Text,Texto Progress
Enter the Text for the progress meter.,Digite o texto para o medidor de progresso.
Custom CSS,CSS customizado
Add custom CSS code that you want to be executed on the front end,Adicione código CSS personalizado que você quer ser executado no front-end
Custom JS,JS personalizado
Add custom JS code that you want to be executed on the front end,Adicionar código personalizado JS que deseja ser executado no front-end
Enable Mailchimp,Ativar Mailchimp
Mailchimp Api Key,Mailchimp Api Key
Mailchimp List,Lista Mailchimp
Select List,Select List
Enable Klaviyo,Ativar Klaviyo
Klaviyo Api Key,Klaviyo Api Key
Klaviyo List,Lista Klaviyo
Enable Constant Contact,Ativar o contato constante
Constant Contact Api Key,Constant Contact Key Api
Constant Contact Api Token,Constant Contact Api token
Constant Contact List,Lista de Contatos constante
Please select atleast one page,"Por favor, selecione pelo menos uma página"
Please select atleast one country,"Por favor, selecione pelo menos um país"
Field cannot be empty,O campo não pode estar vazio
Total Coupons Generated,Total de cupons Gerado
Total Coupons Unused,Total de cupons não utilizados
Total Coupons Used,Total de cupons usados
`Active Date` cannot be greater than `Inactive Date`,`Ativo date` não pode ser maior que` Inativo date`
`From` Date cannot be greater than `To` Date,`From` A data não pode ser maior que` para` Data
Date & Time should be greater than current date time.,Date & Time deve ser maior do que o tempo atual data.
Total Generated,total gerada
Till,Até
Total Used,total utilizado
Total Unused,total não utilizado
Coupon Statistics (Graphical),Cupom Estatística (gráfica)
Select date,Selecione a data
Generate,Gerar
Other Statistics,outras estatísticas
Country Statistics,país Estatísticas
Device Statistics,Estatísticas do dispositivo
Coupons List,Lista cupons
Minimum Screen Size,Tamanho mínimo da tela
Smartphone (320x480),Smartphones (320x480)
Tablet Portrait(768x1024),Tablet Retrato (768x1024)
Tablet Landscape (1024x768),Tablet Paisagem (1024x768)
Laptop (1366x768),Portátil (1366x768)
Desktop(1600x1080),Área de trabalho (1600x1080)
Smartphones only,única smartphones
Maximum Display Frequency,Máxima Apresentação Frequência
Every Visit,cada visita
One Visit per hour,Uma Visita por hora
One visit per day,Uma visita por dia
One visit per week,Uma visita por semana
One visit per month,Uma visita por mês
Show Spin Wheel on the front end after the specified time,Mostrar roda rotação no front-end após o tempo especificado
Hide Spin Wheel After,Esconder roda girar Depois
Always Display,sempre exibir
10 Seconds,10 segundos
20 Seconds,20 Segundos
30 Seconds,30 segundos
40 Seconds,40 Segundos
Choose the time interval after which the Spin Wheel on the front end will hide automatically,Escolha o intervalo de tempo após o qual a roda girar no front-end irá esconder automaticamente
Set Fix Time,Set Time Fix
Active Date/Time,Activa Data / Hora
Expire Date/Time,Expire Date / Time
Whom to show,Quem espectáculo
All Visitors,Todos os visitantes
New Visitors,novos visitantes
Returning Visitors,Visitantes de retorno
Select whom to show the popup.,Selecione quem para mostrar o pop-up.
When to Show,Quando a Mostrar
Immediately,Imediatamente
After Time(seconds),Depois de Tempo (segundos)
When scroll down(%),Quando rolar para baixo (%)
When Exit,quando Exit
Select when to display the popup.,Escolha quando exibir o pop-up.
Enter time (In Seconds),Digite o tempo (em segundos)
Enter time in seconds after which you want to display spin wheel pop up.,Digite o tempo em segundos após o qual você deseja exibir roda rotação aparecer.
Enter Scroll Percentage,Digite Scroll Percentagem
Enter scroll percentage after which you want to display spin wheel pop up. Do no enter % sign.,Digite rolagem percentual após o qual você deseja exibir roda rotação aparecer. Você não entrar% signo.
Geo Location,Localização geográfica
World Wide,No mundo todo
Display selected areas only,única exibição selecionadas áreas
Do not display selected areas,Não exibir áreas selecionadas
Select Geo Location where you want to show the popup.,Selecione Geo Localização onde você quer mostrar o pop-up.
Select countries.,Selecionar países.
Title Text,título Texto
Subtitle Text,Texto Legenda
Rules Text,regras Texto
One rule should be entered in one line in order to show it on pop up point wise.,"Uma regra deve ser inserida em uma linha, a fim de mostrá-lo em pop-up ponto sábio."
Are your sure?,Você tem certeza?
Please enter a valid color code,Por favor insira um código de cor válido
`Active Date` cannot be greater than `Expire Date`,`Ativo date` não pode ser maior que` expirar date`
The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is: ,A soma de gravidade não está no intervalo válido. Deve ser betwen 1 e 100. O total é:
No list exists for this API key.,Nenhuma lista existe para esta chave de API.
No. of times,N ° de vezes
Date,Encontro
Please upload an image file.,Faça o upload de um arquivo de imagem.
Note: select time in GMT only.,Nota: selecione o tempo em apenas GMT.
This slot is already available.,Este slot já está disponível.
